date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2024-03-11,SKU0091,384,0.0,14,404
2024-03-18,SKU0091,235,0.0,14,404
2024-03-25,SKU0091,78,0.0,14,404
2024-04-01,SKU0091,305,463.0,14,404
2024-04-08,SKU0091,495,589.0,14,404
2024-04-15,SKU0091,342,0.0,14,404
2024-04-22,SKU0091,443,485.0,14,404
2024-04-29,SKU0091,286,0.0,14,404
2024-05-06,SKU0091,129,0.0,14,404
2024-05-13,SKU0091,201,463.0,14,404
2024-05-20,SKU0091,213,444.0,14,404
2024-05-27,SKU0091,306,385.0,14,404
2024-06-03,SKU0091,462,578.0,14,404
2024-06-10,SKU0091,300,0.0,14,404
2024-06-17,SKU0091,462,394.0,14,404
2024-06-24,SKU0091,428,631.0,14,404
2024-07-01,SKU0091,248,0.0,14,404
2024-07-08,SKU0091,216,434.0,14,404
2024-07-15,SKU0091,60,0.0,14,404
2024-07-22,SKU0091,246,382.0,14,404
2024-07-29,SKU0091,79,0.0,14,404
2024-08-05,SKU0091,123,609.0,14,404
2024-08-12,SKU0091,290,460.0,14,404
2024-08-19,SKU0091,402,422.0,14,404
2024-08-26,SKU0091,378,405.0,14,404
2024-09-02,SKU0091,378,623.0,14,404
2024-09-09,SKU0091,496,492.0,14,404
2024-09-16,SKU0091,514,597.0,14,404
2024-09-23,SKU0091,349,0.0,14,404
2024-09-30,SKU0091,495,446.0,14,404
2024-10-07,SKU0091,495,612.0,14,404
2024-10-14,SKU0091,325,0.0,14,404
2024-10-21,SKU0091,347,590.0,14,404
2024-10-28,SKU0091,490,,14,404
2024-11-04,SKU0091,477,471.0,14,404
2024-11-11,SKU0091,489,580.0,14,404
2024-11-18,SKU0091,494,530.0,14,404
2024-11-25,SKU0091,596,501.0,14,404
2024-12-02,SKU0091,440,0.0,14,404
2024-12-09,SKU0091,442,426.0,14,404
2024-12-16,SKU0091,405,401.0,14,404
2024-12-23,SKU0091,276,0.0,14,404
2024-12-30,SKU0091,108,0.0,14,404
2025-01-06,SKU0091,184,563.0,14,404
2025-01-13,SKU0091,179,432.0,14,404
2025-01-20,SKU0091,173,548.0,14,404
2025-01-27,SKU0091,19,0.0,14,404
2025-02-03,SKU0091,0,0.0,14,404
2025-02-10,SKU0091,0,0.0,14,404
2025-02-17,SKU0091,0,0.0,14,404
2025-02-24,SKU0091,153,511.0,14,404
2025-03-03,SKU0091,4,0.0,14,404
2025-03-10,SKU0091,245,435.0,14,404
2025-03-17,SKU0091,247,508.0,14,404
2025-03-24,SKU0091,410,594.0,14,404
2025-03-31,SKU0091,444,522.0,14,404
2025-04-07,SKU0091,585,461.0,14,404
2025-04-14,SKU0091,432,0.0,14,404
2025-04-21,SKU0091,486,411.0,14,404
2025-04-28,SKU0091,339,0.0,14,404
2025-05-05,SKU0091,381,588.0,14,404
2025-05-12,SKU0091,336,496.0,14,404
2025-05-19,SKU0091,356,461.0,14,404
2025-05-26,SKU0091,470,448.0,14,404
2025-06-02,SKU0091,332,0.0,14,404
2025-06-09,SKU0091,194,0.0,14,404
2025-06-16,SKU0091,38,0.0,14,404
2025-06-23,SKU0091,216,470.0,14,404
2025-06-30,SKU0091,63,0.0,14,404
2025-07-07,SKU0091,310,400.0,14,404
2025-07-14,SKU0091,131,0.0,14,404
2025-07-21,SKU0091,242,470.0,14,404
2025-07-28,SKU0091,417,492.0,14,404
2025-08-04,SKU0091,247,0.0,14,404
2025-08-11,SKU0091,411,482.0,14,404
2025-08-18,SKU0091,277,0.0,14,404
2025-08-25,SKU0091,318,604.0,14,404
2025-09-01,SKU0091,418,381.0,14,404
2025-09-08,SKU0091,242,0.0,14,404
2025-09-15,SKU0091,100,0.0,14,404
2025-09-22,SKU0091,0,0.0,14,404
2025-09-29,SKU0091,0,0.0,14,404
2025-10-06,SKU0091,262,554.0,14,404
2025-10-13,SKU0091,256,596.0,14,404
2025-10-20,SKU0091,387,450.0,14,404
2025-10-27,SKU0091,473,593.0,14,404
2025-11-03,SKU0091,347,0.0,14,404
2025-11-10,SKU0091,198,0.0,14,404
2025-11-17,SKU0091,257,567.0,14,404
2025-11-24,SKU0091,237,484.0,14,404
2025-12-01,SKU0091,324,505.0,14,404
2025-12-08,SKU0091,178,0.0,14,404
2025-12-15,SKU0091,3,0.0,14,404
2025-12-22,SKU0091,0,0.0,14,404
2025-12-29,SKU0091,168,469.0,14,404
2024-01-01,SKU0092,385,0.0,7,59
2024-01-08,SKU0092,337,0.0,7,59
2024-01-15,SKU0092,291,0.0,7,59
2024-01-22,SKU0092,244,0.0,7,59
2024-01-29,SKU0092,197,0.0,7,59
2024-02-05,SKU0092,143,0.0,7,59
2024-02-12,SKU0092,90,0.0,7,59
2024-02-19,SKU0092,28,0.0,7,59
2024-02-26,SKU0092,85,,7,59
2024-03-04,SKU0092,112,96.0,7,59
2024-03-11,SKU0092,151,67.0,7,59
2024-03-18,SKU0092,98,0.0,7,59
2024-03-25,SKU0092,143,93.0,7,59
2024-04-01,SKU0092,102,0.0,7,59
2024-04-08,SKU0092,44,0.0,7,59
2024-04-15,SKU0092,85,94.0,7,59
2024-04-22,SKU0092,47,0.0,7,59
2024-04-29,SKU0092,84,98.0,7,59
2024-05-06,SKU0092,96,90.0,7,59
2024-05-13,SKU0092,43,0.0,7,59
2024-05-20,SKU0092,76,94.0,7,59
2024-05-27,SKU0092,137,86.0,7,59
2024-06-03,SKU0092,76,0.0,7,59
2024-06-10,SKU0092,108,101.0,7,59
2024-06-17,SKU0092,50,0.0,7,59
2024-06-24,SKU0092,110,94.0,7,59
2024-07-01,SKU0092,64,0.0,7,59
2024-07-08,SKU0092,115,100.0,7,59
2024-07-15,SKU0092,55,0.0,7,59
2024-07-22,SKU0092,0,0.0,7,59
2024-07-29,SKU0092,108,104.0,7,59
2024-08-05,SKU0092,143,64.0,7,59
2024-08-12,SKU0092,82,0.0,7,59
2024-08-19,SKU0092,40,0.0,7,59
2024-08-26,SKU0092,0,0.0,7,59
2024-09-02,SKU0092,65,88.0,7,59
2024-09-09,SKU0092,82,104.0,7,59
2024-09-16,SKU0092,29,0.0,7,59
2024-09-23,SKU0092,75,85.0,7,59
2024-09-30,SKU0092,73,69.0,7,59
2024-10-07,SKU0092,137,85.0,7,59
2024-10-14,SKU0092,87,0.0,7,59
2024-10-21,SKU0092,16,0.0,7,59
2024-10-28,SKU0092,0,0.0,7,59
2024-11-04,SKU0092,0,0.0,7,59
2024-11-11,SKU0092,45,91.0,7,59
2024-11-18,SKU0092,0,0.0,7,59
2024-11-25,SKU0092,0,0.0,7,59
2024-12-02,SKU0092,65,92.0,7,59
2024-12-09,SKU0092,54,78.0,7,59
2024-12-16,SKU0092,0,0.0,7,59
2024-12-23,SKU0092,0,0.0,7,59
2024-12-30,SKU0092,0,0.0,7,59
2025-01-06,SKU0092,110,75.0,7,59
2025-01-13,SKU0092,69,0.0,7,59
2025-01-20,SKU0092,110,88.0,7,59
2025-01-27,SKU0092,65,0.0,7,59
2025-02-03,SKU0092,0,0.0,7,59
2025-02-10,SKU0092,0,0.0,7,59
2025-02-17,SKU0092,0,0.0,7,59
2025-02-24,SKU0092,45,79.0,7,59
2025-03-03,SKU0092,50,93.0,7,59
2025-03-10,SKU0092,41,79.0,7,59
2025-03-17,SKU0092,101,95.0,7,59
2025-03-24,SKU0092,131,100.0,7,59
2025-03-31,SKU0092,79,0.0,7,59
2025-04-07,SKU0092,88,78.0,7,59
2025-04-14,SKU0092,31,0.0,7,59
2025-04-21,SKU0092,97,63.0,7,59
2025-04-28,SKU0092,150,65.0,7,59
2025-05-05,SKU0092,91,0.0,7,59
2025-05-12,SKU0092,44,0.0,7,59
2025-05-19,SKU0092,41,100.0,7,59
2025-05-26,SKU0092,44,85.0,7,59
2025-06-02,SKU0092,86,104.0,7,59
2025-06-09,SKU0092,132,99.0,7,59
2025-06-16,SKU0092,70,0.0,7,59
2025-06-23,SKU0092,20,0.0,7,59
2025-06-30,SKU0092,0,0.0,7,59
2025-07-07,SKU0092,71,89.0,7,59
2025-07-14,SKU0092,21,0.0,7,59
2025-07-21,SKU0092,103,104.0,7,59
2025-07-28,SKU0092,57,0.0,7,59
2025-08-04,SKU0092,55,87.0,7,59
2025-08-11,SKU0092,46,,7,59
2025-08-18,SKU0092,0,0.0,7,59
2025-08-25,SKU0092,48,102.0,7,59
2025-09-01,SKU0092,88,90.0,7,59
2025-09-08,SKU0092,84,93.0,7,59
2025-09-15,SKU0092,24,0.0,7,59
2025-09-22,SKU0092,59,70.0,7,59
2025-09-29,SKU0092,79,77.0,7,59
2025-10-06,SKU0092,107,85.0,7,59
2025-10-13,SKU0092,99,83.0,7,59
2025-10-20,SKU0092,146,90.0,7,59
2025-10-27,SKU0092,93,0.0,7,59
2025-11-03,SKU0092,30,0.0,7,59
2025-11-10,SKU0092,76,82.0,7,59
2025-11-17,SKU0092,28,0.0,7,59
2025-11-24,SKU0092,52,66.0,7,59
2025-12-01,SKU0092,88,65.0,7,59
2025-12-08,SKU0092,112,71.0,7,59
2025-12-15,SKU0092,63,0.0,7,59
2025-12-22,SKU0092,110,77.0,7,59
2025-12-29,SKU0092,67,0.0,7,59
2024-01-01,SKU0093,493,0.0,7,109
2024-01-08,SKU0093,419,0.0,7,109
2024-01-15,SKU0093,328,0.0,7,109
2024-01-22,SKU0093,248,0.0,7,109
2024-01-29,SKU0093,168,0.0,7,109
2024-02-05,SKU0093,171,102.0,7,109
2024-02-12,SKU0093,220,142.0,7,109
2024-02-19,SKU0093,131,0.0,7,109
2024-02-26,SKU0093,32,0.0,7,109
2024-03-04,SKU0093,0,0.0,7,109
2024-03-11,SKU0093,153,112.0,7,109
2024-03-18,SKU0093,131,103.0,7,109
2024-03-25,SKU0093,58,0.0,7,109
2024-04-01,SKU0093,155,142.0,7,109
2024-04-08,SKU0093,201,121.0,7,109
2024-04-15,SKU0093,124,0.0,7,109
2024-04-22,SKU0093,152,123.0,7,109
2024-04-29,SKU0093,172,155.0,7,109
2024-05-06,SKU0093,181,140.0,7,109
2024-05-13,SKU0093,183,137.0,7,109
2024-05-20,SKU0093,107,0.0,7,109
2024-05-27,SKU0093,27,0.0,7,109
2024-06-03,SKU0093,71,129.0,7,109
2024-06-10,SKU0093,0,0.0,7,109
2024-06-17,SKU0093,175,102.0,7,109
2024-06-24,SKU0093,235,152.0,7,109
2024-07-01,SKU0093,160,0.0,7,109
2024-07-08,SKU0093,233,109.0,7,109
2024-07-15,SKU0093,158,0.0,7,109
2024-07-22,SKU0093,169,135.0,7,109
2024-07-29,SKU0093,177,119.0,7,109
2024-08-05,SKU0093,217,136.0,7,109
2024-08-12,SKU0093,138,0.0,7,109
2024-08-19,SKU0093,40,0.0,7,109
2024-08-26,SKU0093,101,114.0,7,109
2024-09-02,SKU0093,143,142.0,7,109
2024-09-09,SKU0093,61,0.0,7,109
2024-09-16,SKU0093,167,116.0,7,109
2024-09-23,SKU0093,156,165.0,7,109
2024-09-30,SKU0093,168,139.0,7,109
2024-10-07,SKU0093,167,151.0,7,109
2024-10-14,SKU0093,265,136.0,7,109
2024-10-21,SKU0093,178,0.0,7,109
2024-10-28,SKU0093,257,100.0,7,109
2024-11-04,SKU0093,201,0.0,7,109
2024-11-11,SKU0093,101,0.0,7,109
2024-11-18,SKU0093,23,0.0,7,109
2024-11-25,SKU0093,0,0.0,7,109
2024-12-02,SKU0093,67,127.0,7,109
2024-12-09,SKU0093,0,0.0,7,109
2024-12-16,SKU0093,110,113.0,7,109
2024-12-23,SKU0093,123,140.0,7,109
2024-12-30,SKU0093,192,150.0,7,109
2025-01-06,SKU0093,192,153.0,7,109
2025-01-13,SKU0093,191,133.0,7,109
2025-01-20,SKU0093,128,0.0,7,109
2025-01-27,SKU0093,168,117.0,7,109
2025-02-03,SKU0093,76,0.0,7,109
2025-02-10,SKU0093,10,0.0,7,109
2025-02-17,SKU0093,133,128.0,7,109
2025-02-24,SKU0093,125,154.0,7,109
2025-03-03,SKU0093,122,142.0,7,109
2025-03-10,SKU0093,47,0.0,7,109
2025-03-17,SKU0093,0,0.0,7,109
2025-03-24,SKU0093,128,144.0,7,109
2025-03-31,SKU0093,188,138.0,7,109
2025-04-07,SKU0093,111,0.0,7,109
2025-04-14,SKU0093,29,,7,109
2025-04-21,SKU0093,0,0.0,7,109
2025-04-28,SKU0093,0,0.0,7,109
2025-05-05,SKU0093,0,0.0,7,109
2025-05-12,SKU0093,96,141.0,7,109
2025-05-19,SKU0093,19,0.0,7,109
2025-05-26,SKU0093,0,0.0,7,109
2025-06-02,SKU0093,137,125.0,7,109
2025-06-09,SKU0093,50,0.0,7,109
2025-06-16,SKU0093,0,0.0,7,109
2025-06-23,SKU0093,85,146.0,7,109
2025-06-30,SKU0093,113,146.0,7,109
2025-07-07,SKU0093,170,115.0,7,109
2025-07-14,SKU0093,201,111.0,7,109
2025-07-21,SKU0093,122,0.0,7,109
2025-07-28,SKU0093,121,123.0,7,109
2025-08-04,SKU0093,48,0.0,7,109
2025-08-11,SKU0093,107,143.0,7,109
2025-08-18,SKU0093,33,0.0,7,109
2025-08-25,SKU0093,0,0.0,7,109
2025-09-01,SKU0093,0,0.0,7,109
2025-09-08,SKU0093,107,155.0,7,109
2025-09-15,SKU0093,135,158.0,7,109
2025-09-22,SKU0093,47,0.0,7,109
2025-09-29,SKU0093,0,0.0,7,109
2025-10-06,SKU0093,80,115.0,7,109
2025-10-13,SKU0093,171,122.0,7,109
2025-10-20,SKU0093,248,100.0,7,109
2025-10-27,SKU0093,173,0.0,7,109
2025-11-03,SKU0093,128,144.0,7,109
2025-11-10,SKU0093,141,157.0,7,109
2025-11-17,SKU0093,66,0.0,7,109
2025-11-24,SKU0093,85,134.0,7,109
2025-12-01,SKU0093,94,141.0,7,109
2025-12-08,SKU0093,137,131.0,7,109
2025-12-15,SKU0093,133,124.0,7,109
2025-12-22,SKU0093,132,133.0,7,109
2025-12-29,SKU0093,35,0.0,7,109
2024-01-01,SKU0094,357,0.0,10,94
2024-01-08,SKU0094,292,0.0,10,94
2024-01-15,SKU0094,231,0.0,10,94
2024-01-22,SKU0094,160,0.0,10,94
2024-01-29,SKU0094,104,0.0,10,94
2024-02-05,SKU0094,97,171.0,10,94
2024-02-12,SKU0094,40,0.0,10,94
2024-02-19,SKU0094,0,0.0,10,94
2024-02-26,SKU0094,82,155.0,10,94
2024-03-04,SKU0094,4,0.0,10,94
2024-03-11,SKU0094,136,146.0,10,94
2024-03-18,SKU0094,132,180.0,10,94
2024-03-25,SKU0094,147,112.0,10,94
2024-04-01,SKU0094,82,0.0,10,94
2024-04-08,SKU0094,24,0.0,10,94
2024-04-15,SKU0094,105,161.0,10,94
2024-04-22,SKU0094,44,0.0,10,94
2024-04-29,SKU0094,56,139.0,10,94
2024-05-06,SKU0094,53,173.0,10,94
2024-05-13,SKU0094,0,0.0,10,94
2024-05-20,SKU0094,0,0.0,10,94
2024-05-27,SKU0094,136,139.0,10,94
2024-06-03,SKU0094,218,,10,94
2024-06-10,SKU0094,144,0.0,10,94
2024-06-17,SKU0094,204,175.0,10,94
2024-06-24,SKU0094,134,0.0,10,94
2024-07-01,SKU0094,130,117.0,10,94
2024-07-08,SKU0094,164,139.0,10,94
2024-07-15,SKU0094,113,0.0,10,94
2024-07-22,SKU0094,48,0.0,10,94
2024-07-29,SKU0094,0,0.0,10,94
2024-08-05,SKU0094,116,165.0,10,94
2024-08-12,SKU0094,190,175.0,10,94
2024-08-19,SKU0094,143,0.0,10,94
2024-08-26,SKU0094,154,161.0,10,94
2024-09-02,SKU0094,94,0.0,10,94
2024-09-09,SKU0094,99,131.0,10,94
2024-09-16,SKU0094,80,173.0,10,94
2024-09-23,SKU0094,10,0.0,10,94
2024-09-30,SKU0094,89,124.0,10,94
2024-10-07,SKU0094,80,181.0,10,94
2024-10-14,SKU0094,53,123.0,10,94
2024-10-21,SKU0094,58,112.0,10,94
2024-10-28,SKU0094,90,160.0,10,94
2024-11-04,SKU0094,86,179.0,10,94
2024-11-11,SKU0094,14,0.0,10,94
2024-11-18,SKU0094,63,130.0,10,94
2024-11-25,SKU0094,119,139.0,10,94
2024-12-02,SKU0094,53,0.0,10,94
2024-12-09,SKU0094,0,0.0,10,94
2024-12-16,SKU0094,90,148.0,10,94
2024-12-23,SKU0094,34,0.0,10,94
2024-12-30,SKU0094,0,0.0,10,94
2025-01-06,SKU0094,126,173.0,10,94
2025-01-13,SKU0094,48,0.0,10,94
2025-01-20,SKU0094,87,180.0,10,94
2025-01-27,SKU0094,31,0.0,10,94
2025-02-03,SKU0094,72,139.0,10,94
2025-02-10,SKU0094,92,122.0,10,94
2025-02-17,SKU0094,101,120.0,10,94
2025-02-24,SKU0094,99,135.0,10,94
2025-03-03,SKU0094,34,0.0,10,94
2025-03-10,SKU0094,108,162.0,10,94
2025-03-17,SKU0094,43,0.0,10,94
2025-03-24,SKU0094,0,0.0,10,94
2025-03-31,SKU0094,0,0.0,10,94
2025-04-07,SKU0094,99,132.0,10,94
2025-04-14,SKU0094,164,169.0,10,94
2025-04-21,SKU0094,108,0.0,10,94
2025-04-28,SKU0094,36,0.0,10,94
2025-05-05,SKU0094,112,135.0,10,94
2025-05-12,SKU0094,101,172.0,10,94
2025-05-19,SKU0094,37,0.0,10,94
2025-05-26,SKU0094,122,145.0,10,94
2025-06-02,SKU0094,178,165.0,10,94
2025-06-09,SKU0094,129,0.0,10,94
2025-06-16,SKU0094,70,0.0,10,94
2025-06-23,SKU0094,0,0.0,10,94
2025-06-30,SKU0094,105,181.0,10,94
2025-07-07,SKU0094,176,137.0,10,94
2025-07-14,SKU0094,103,0.0,10,94
2025-07-21,SKU0094,106,160.0,10,94
2025-07-28,SKU0094,21,0.0,10,94
2025-08-04,SKU0094,0,0.0,10,94
2025-08-11,SKU0094,0,0.0,10,94
2025-08-18,SKU0094,115,156.0,10,94
2025-08-25,SKU0094,145,167.0,10,94
2025-09-01,SKU0094,169,159.0,10,94
2025-09-08,SKU0094,104,0.0,10,94
2025-09-15,SKU0094,144,134.0,10,94
2025-09-22,SKU0094,202,151.0,10,94
2025-09-29,SKU0094,140,0.0,10,94
2025-10-06,SKU0094,136,146.0,10,94
2025-10-13,SKU0094,199,165.0,10,94
2025-10-20,SKU0094,146,0.0,10,94
2025-10-27,SKU0094,196,,10,94
2025-11-03,SKU0094,129,0.0,10,94
2025-11-10,SKU0094,111,158.0,10,94
2025-11-17,SKU0094,185,178.0,10,94
2025-11-24,SKU0094,113,0.0,10,94
2025-12-01,SKU0094,145,127.0,10,94
2025-12-08,SKU0094,80,0.0,10,94
2025-12-15,SKU0094,160,158.0,10,94
2025-12-22,SKU0094,87,0.0,10,94
2025-12-29,SKU0094,20,0.0,10,94
2024-01-01,SKU0095,987,0.0,10,336
2024-01-08,SKU0095,792,0.0,10,336
2024-01-15,SKU0095,594,0.0,10,336
2024-01-22,SKU0095,423,0.0,10,336
2024-01-29,SKU0095,538,369.0,10,336
2024-02-05,SKU0095,364,0.0,10,336
2024-02-12,SKU0095,192,0.0,10,336
2024-02-19,SKU0095,217,465.0,10,336
2024-02-26,SKU0095,31,0.0,10,336
2024-03-04,SKU0095,0,0.0,10,336
2024-03-11,SKU0095,0,0.0,10,336
2024-03-18,SKU0095,305,481.0,10,336
2024-03-25,SKU0095,134,0.0,10,336
2024-04-01,SKU0095,0,0.0,10,336
2024-04-08,SKU0095,279,397.0,10,336
2024-04-15,SKU0095,354,,10,336
2024-04-22,SKU0095,179,0.0,10,336
2024-04-29,SKU0095,0,0.0,10,336
2024-05-06,SKU0095,0,0.0,10,336
2024-05-13,SKU0095,264,371.0,10,336
2024-05-20,SKU0095,396,346.0,10,336
2024-05-27,SKU0095,416,331.0,10,336
2024-06-03,SKU0095,598,367.0,10,336
2024-06-10,SKU0095,423,0.0,10,336
2024-06-17,SKU0095,506,336.0,10,336
2024-06-24,SKU0095,352,0.0,10,336
2024-07-01,SKU0095,369,455.0,10,336
2024-07-08,SKU0095,199,0.0,10,336
2024-07-15,SKU0095,21,0.0,10,336
2024-07-22,SKU0095,163,436.0,10,336
2024-07-29,SKU0095,0,0.0,10,336
2024-08-05,SKU0095,0,0.0,10,336
2024-08-12,SKU0095,143,339.0,10,336
2024-08-19,SKU0095,0,0.0,10,336
2024-08-26,SKU0095,0,0.0,10,336
2024-09-02,SKU0095,0,0.0,10,336
2024-09-09,SKU0095,307,373.0,10,336
2024-09-16,SKU0095,464,483.0,10,336
2024-09-23,SKU0095,287,0.0,10,336
2024-09-30,SKU0095,335,337.0,10,336
2024-10-07,SKU0095,362,318.0,10,336
2024-10-14,SKU0095,384,,10,336
2024-10-21,SKU0095,213,0.0,10,336
2024-10-28,SKU0095,347,305.0,10,336
2024-11-04,SKU0095,196,0.0,10,336
2024-11-11,SKU0095,283,397.0,10,336
2024-11-18,SKU0095,423,487.0,10,336
2024-11-25,SKU0095,551,305.0,10,336
2024-12-02,SKU0095,352,0.0,10,336
2024-12-09,SKU0095,484,442.0,10,336
2024-12-16,SKU0095,603,477.0,10,336
2024-12-23,SKU0095,443,0.0,10,336
2024-12-30,SKU0095,276,0.0,10,336
2025-01-06,SKU0095,85,0.0,10,336
2025-01-13,SKU0095,227,455.0,10,336
2025-01-20,SKU0095,33,0.0,10,336
2025-01-27,SKU0095,0,0.0,10,336
2025-02-03,SKU0095,0,0.0,10,336
2025-02-10,SKU0095,156,313.0,10,336
2025-02-17,SKU0095,0,0.0,10,336
2025-02-24,SKU0095,0,0.0,10,336
2025-03-03,SKU0095,0,0.0,10,336
2025-03-10,SKU0095,0,0.0,10,336
2025-03-17,SKU0095,135,397.0,10,336
2025-03-24,SKU0095,0,0.0,10,336
2025-03-31,SKU0095,137,343.0,10,336
2025-04-07,SKU0095,269,400.0,10,336
2025-04-14,SKU0095,346,302.0,10,336
2025-04-21,SKU0095,516,473.0,10,336
2025-04-28,SKU0095,340,0.0,10,336
2025-05-05,SKU0095,175,0.0,10,336
2025-05-12,SKU0095,305,403.0,10,336
2025-05-19,SKU0095,445,349.0,10,336
2025-05-26,SKU0095,487,376.0,10,336
2025-06-02,SKU0095,337,0.0,10,336
2025-06-09,SKU0095,486,479.0,10,336
2025-06-16,SKU0095,340,0.0,10,336
2025-06-23,SKU0095,161,0.0,10,336
2025-06-30,SKU0095,3,0.0,10,336
2025-07-07,SKU0095,341,423.0,10,336
2025-07-14,SKU0095,388,406.0,10,336
2025-07-21,SKU0095,573,427.0,10,336
2025-07-28,SKU0095,391,0.0,10,336
2025-08-04,SKU0095,206,0.0,10,336
2025-08-11,SKU0095,402,486.0,10,336
2025-08-18,SKU0095,476,420.0,10,336
2025-08-25,SKU0095,492,318.0,10,336
2025-09-01,SKU0095,633,460.0,10,336
2025-09-08,SKU0095,450,0.0,10,336
2025-09-15,SKU0095,630,429.0,10,336
2025-09-22,SKU0095,457,0.0,10,336
2025-09-29,SKU0095,247,0.0,10,336
2025-10-06,SKU0095,85,0.0,10,336
2025-10-13,SKU0095,326,315.0,10,336
2025-10-20,SKU0095,165,0.0,10,336
2025-10-27,SKU0095,0,0.0,10,336
2025-11-03,SKU0095,0,0.0,10,336
2025-11-10,SKU0095,127,368.0,10,336
2025-11-17,SKU0095,260,398.0,10,336
2025-11-24,SKU0095,394,425.0,10,336
2025-12-01,SKU0095,394,449.0,10,336
2025-12-08,SKU0095,225,0.0,10,336
2025-12-15,SKU0095,12,0.0,10,336
2025-12-22,SKU0095,260,426.0,10,336
2025-12-29,SKU0095,339,355.0,10,336
2025-05-05,SKU0096,315,0.0,10,151
2025-05-12,SKU0096,215,0.0,10,151
2025-05-19,SKU0096,292,222.0,10,151
2025-05-26,SKU0096,191,0.0,10,151
2025-06-02,SKU0096,266,177.0,10,151
2025-06-09,SKU0096,168,0.0,10,151
2025-06-16,SKU0096,202,287.0,10,151
2025-06-23,SKU0096,210,288.0,10,151
2025-06-30,SKU0096,213,248.0,10,151
2025-07-07,SKU0096,309,176.0,10,151
2025-07-14,SKU0096,193,0.0,10,151
2025-07-21,SKU0096,257,263.0,10,151
2025-07-28,SKU0096,151,0.0,10,151
2025-08-04,SKU0096,56,0.0,10,151
2025-08-11,SKU0096,0,0.0,10,151
2025-08-18,SKU0096,123,189.0,10,151
2025-08-25,SKU0096,229,228.0,10,151
2025-09-01,SKU0096,234,262.0,10,151
2025-09-08,SKU0096,135,0.0,10,151
2025-09-15,SKU0096,39,0.0,10,151
2025-09-22,SKU0096,84,209.0,10,151
2025-09-29,SKU0096,108,223.0,10,151
2025-10-06,SKU0096,83,267.0,10,151
2025-10-13,SKU0096,114,210.0,10,151
2025-10-20,SKU0096,99,259.0,10,151
2025-10-27,SKU0096,175,196.0,10,151
2025-11-03,SKU0096,228,211.0,10,151
2025-11-10,SKU0096,262,176.0,10,151
2025-11-17,SKU0096,162,0.0,10,151
2025-11-24,SKU0096,239,205.0,10,151
2025-12-01,SKU0096,230,199.0,10,151
2025-12-08,SKU0096,319,275.0,10,151
2025-12-15,SKU0096,223,0.0,10,151
2025-12-22,SKU0096,121,0.0,10,151
2025-12-29,SKU0096,144,201.0,10,151
2024-01-01,SKU0097,288,0.0,10,87
2024-01-08,SKU0097,244,0.0,10,87
2024-01-15,SKU0097,191,0.0,10,87
2024-01-22,SKU0097,141,0.0,10,87
2024-01-29,SKU0097,95,0.0,10,87
2024-02-05,SKU0097,123,95.0,10,87
2024-02-12,SKU0097,103,110.0,10,87
2024-02-19,SKU0097,49,0.0,10,87
2024-02-26,SKU0097,68,,10,87
2024-03-04,SKU0097,93,125.0,10,87
2024-03-11,SKU0097,91,153.0,10,87
2024-03-18,SKU0097,110,,10,87
2024-03-25,SKU0097,129,124.0,10,87
2024-04-01,SKU0097,74,0.0,10,87
2024-04-08,SKU0097,135,129.0,10,87
2024-04-15,SKU0097,75,0.0,10,87
2024-04-22,SKU0097,28,0.0,10,87
2024-04-29,SKU0097,112,121.0,10,87
2024-05-06,SKU0097,57,0.0,10,87
2024-05-13,SKU0097,64,137.0,10,87
2024-05-20,SKU0097,93,97.0,10,87
2024-05-27,SKU0097,45,0.0,10,87
2024-06-03,SKU0097,68,124.0,10,87
2024-06-10,SKU0097,121,96.0,10,87
2024-06-17,SKU0097,58,0.0,10,87
2024-06-24,SKU0097,97,132.0,10,87
2024-07-01,SKU0097,114,142.0,10,87
2024-07-08,SKU0097,137,104.0,10,87
2024-07-15,SKU0097,89,0.0,10,87
2024-07-22,SKU0097,29,0.0,10,87
2024-07-29,SKU0097,59,152.0,10,87
2024-08-05,SKU0097,10,0.0,10,87
2024-08-12,SKU0097,92,136.0,10,87
2024-08-19,SKU0097,136,133.0,10,87
2024-08-26,SKU0097,74,0.0,10,87
2024-09-02,SKU0097,121,102.0,10,87
2024-09-09,SKU0097,151,135.0,10,87
2024-09-16,SKU0097,100,0.0,10,87
2024-09-23,SKU0097,34,0.0,10,87
2024-09-30,SKU0097,115,105.0,10,87
2024-10-07,SKU0097,43,0.0,10,87
2024-10-14,SKU0097,0,0.0,10,87
2024-10-21,SKU0097,0,0.0,10,87
2024-10-28,SKU0097,71,123.0,10,87
2024-11-04,SKU0097,9,0.0,10,87
2024-11-11,SKU0097,39,105.0,10,87
2024-11-18,SKU0097,105,92.0,10,87
2024-11-25,SKU0097,160,132.0,10,87
2024-12-02,SKU0097,97,0.0,10,87
2024-12-09,SKU0097,113,134.0,10,87
2024-12-16,SKU0097,151,119.0,10,87
2024-12-23,SKU0097,103,0.0,10,87
2024-12-30,SKU0097,48,0.0,10,87
2025-01-06,SKU0097,0,0.0,10,87
2025-01-13,SKU0097,81,112.0,10,87
2025-01-20,SKU0097,127,113.0,10,87
2025-01-27,SKU0097,75,0.0,10,87
2025-02-03,SKU0097,18,0.0,10,87
